fabric_id,fabric_name,period,required_week,net_requirement_meters,supplier_id,supplier_name,recommended_order_qty,allocation_pct,unit_price,purchase_cost,moq_meters,moq_overbuy_meters,lead_time_weeks,po_release_week,expected_arrival_week,supplier_risk_score,supplier_risk_category,predicted_delay_days,delivery_risk
FAB_019,Premium Wool Grade-19,W04,4,14188.45,S001,Apex Textile Mills,10836.0,76.4,21.61,234165.96,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W04,4,14188.45,S002,Global Weavers Ltd,3352.45,23.6,21.69,72714.64,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W05,5,14243.37,S001,Apex Textile Mills,7657.0,53.8,21.61,165467.77,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W05,5,14243.37,S002,Global Weavers Ltd,6586.37,46.2,21.69,142858.37,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W06,6,13351.05,S001,Apex Textile Mills,9705.0,72.7,21.61,209725.05,5000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W06,6,13351.05,S002,Global Weavers Ltd,3646.05,27.3,21.69,79082.82,5000,0.0,4,W02,W06,21.2,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W07,7,12742.45,S001,Apex Textile Mills,6769.0,53.1,21.61,146278.09,5000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W07,7,12742.45,S002,Global Weavers Ltd,5973.45,46.9,21.69,129564.13,5000,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W08,8,11971.39,S001,Apex Textile Mills,4150.39,34.7,21.61,89689.93,5000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W08,8,11971.39,S004,Budget FastTex Industries,7821.0,65.3,19.62,153448.02,2500,0.0,7,W01,W08,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,W09,9,11811.22,S001,Apex Textile Mills,4841.22,41.0,21.61,104618.76,5000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W09,9,11811.22,S004,Budget FastTex Industries,6970.0,59.0,19.62,136751.4,2500,0.0,7,W02,W09,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,W10,10,11802.07,S001,Apex Textile Mills,5029.07,42.6,21.61,108678.2,5000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W10,10,11802.07,S004,Budget FastTex Industries,6773.0,57.4,19.62,132886.26,2500,0.0,7,W03,W10,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,W11,11,12392.38,S001,Apex Textile Mills,598.38,4.8,21.61,12930.99,5000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W11,11,12392.38,S004,Budget FastTex Industries,11794.0,95.2,19.62,231398.28,2500,0.0,7,W04,W11,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,W12,12,12774.47,S001,Apex Textile Mills,5323.47,41.7,21.61,115040.19,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W12,12,12774.47,S004,Budget FastTex Industries,7451.0,58.3,19.62,146188.62,2500,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,M04,12,14442.43,S004,Budget FastTex Industries,14442.43,100.0,19.62,283360.48,2500,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,M05,12,14254.8,S004,Budget FastTex Industries,14254.8,100.0,19.62,279679.18,2500,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,M06,12,13602.74,S004,Budget FastTex Industries,13602.74,100.0,19.62,266885.76,2500,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_020,Premium Denim Grade-20,W02,2,1086.31,S004,Budget FastTex Industries,1086.31,100.0,12.22,13274.71,4000,0.0,7,W01,W08,44.6,MEDIUM,5.0,HIGH
FAB_020,Premium Denim Grade-20,W03,3,2978.49,S002,Global Weavers Ltd,2680.64,90.0,12.93,34660.69,3000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W03,3,2978.49,S007,Vanguard Textiles,297.85,10.0,12.83,3821.4,5000,0.0,4,W01,W05,23.8,LOW,0.9,MEDIUM
FAB_020,Premium Denim Grade-20,W04,4,4852.36,S001,Apex Textile Mills,4367.12,90.0,12.75,55680.83,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W04,4,4852.36,S002,Global Weavers Ltd,485.24,10.0,12.93,6274.1,3000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W05,5,4888.74,S001,Apex Textile Mills,4399.87,90.0,12.75,56098.29,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W05,5,4888.74,S002,Global Weavers Ltd,488.87,10.0,12.93,6321.14,3000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W06,6,4799.5,S001,Apex Textile Mills,4319.55,90.0,12.75,55074.26,4000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W06,6,4799.5,S002,Global Weavers Ltd,479.95,10.0,12.93,6205.75,3000,0.0,4,W02,W06,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W07,7,4646.21,S001,Apex Textile Mills,4181.59,90.0,12.75,53315.26,4000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W07,7,4646.21,S002,Global Weavers Ltd,464.62,10.0,12.93,6007.55,3000,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W08,8,4447.15,S001,Apex Textile Mills,4002.43,90.0,12.75,51031.05,4000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W08,8,4447.15,S002,Global Weavers Ltd,444.71,10.0,12.93,5750.16,3000,0.0,4,W04,W08,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W09,9,4447.15,S001,Apex Textile Mills,4002.43,90.0,12.75,51031.05,4000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W09,9,4447.15,S002,Global Weavers Ltd,444.71,10.0,12.93,5750.16,3000,0.0,4,W05,W09,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W10,10,4490.62,S001,Apex Textile Mills,4041.56,90.0,12.75,51529.86,4000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W10,10,4490.62,S002,Global Weavers Ltd,449.06,10.0,12.93,5806.37,3000,0.0,4,W06,W10,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W11,11,4561.55,S001,Apex Textile Mills,4105.4,90.0,12.75,52343.79,4000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W11,11,4561.55,S002,Global Weavers Ltd,456.15,10.0,12.93,5898.08,3000,0.0,4,W07,W11,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W12,12,4698.83,S001,Apex Textile Mills,4228.95,90.0,12.75,53919.07,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,W12,12,4698.83,S002,Global Weavers Ltd,469.88,10.0,12.93,6075.59,3000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,M04,12,4943.65,S001,Apex Textile Mills,4449.28,90.0,12.75,56728.38,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,M04,12,4943.65,S002,Global Weavers Ltd,494.37,10.0,12.93,6392.14,3000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,M05,12,4865.86,S001,Apex Textile Mills,4379.27,90.0,12.75,55835.74,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,M05,12,4865.86,S002,Global Weavers Ltd,486.59,10.0,12.93,6291.56,3000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,M06,12,4836.11,S001,Apex Textile Mills,4352.5,90.0,12.75,55494.36,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_020,Premium Denim Grade-20,M06,12,4836.11,S002,Global Weavers Ltd,483.61,10.0,12.93,6253.09,3000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W03,3,2468.33,S002,Global Weavers Ltd,2221.5,90.0,22.31,49561.6,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W03,3,2468.33,S005,EuroKnit Premium,246.83,10.0,24.67,6089.37,4000,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W04,4,4712.09,S002,Global Weavers Ltd,4240.88,90.0,22.31,94614.06,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W04,4,4712.09,S005,EuroKnit Premium,471.21,10.0,24.67,11624.73,4000,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W05,5,6973.15,S001,Apex Textile Mills,697.32,10.0,23.1,16107.98,3000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W05,5,6973.15,S002,Global Weavers Ltd,6275.84,90.0,22.31,140013.88,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W06,6,6875.72,S001,Apex Textile Mills,687.57,10.0,23.1,15882.91,3000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W06,6,6875.72,S002,Global Weavers Ltd,6188.15,90.0,22.31,138057.58,2500,0.0,4,W02,W06,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W07,7,6633.46,S001,Apex Textile Mills,663.35,10.0,23.1,15323.29,3000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W07,7,6633.46,S002,Global Weavers Ltd,5970.11,90.0,22.31,133193.24,2500,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W08,8,6583.0,S001,Apex Textile Mills,658.3,10.0,23.1,15206.73,3000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W08,8,6583.0,S002,Global Weavers Ltd,5924.7,90.0,22.31,132180.06,2500,0.0,4,W04,W08,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W09,9,6458.98,S001,Apex Textile Mills,645.9,10.0,23.1,14920.24,3000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W09,9,6458.98,S002,Global Weavers Ltd,5813.08,90.0,22.31,129689.86,2500,0.0,4,W05,W09,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W10,10,6466.19,S001,Apex Textile Mills,646.62,10.0,23.1,14936.9,3000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W10,10,6466.19,S002,Global Weavers Ltd,5819.57,90.0,22.31,129834.63,2500,0.0,4,W06,W10,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W11,11,6542.61,S001,Apex Textile Mills,654.26,10.0,23.1,15113.43,3000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W11,11,6542.61,S002,Global Weavers Ltd,5888.35,90.0,22.31,131369.07,2500,0.0,4,W07,W11,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W12,12,6686.81,S001,Apex Textile Mills,668.68,10.0,23.1,15446.53,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,W12,12,6686.81,S002,Global Weavers Ltd,6018.13,90.0,22.31,134264.46,2500,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,M04,12,7132.39,S001,Apex Textile Mills,713.24,10.0,23.1,16475.82,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,M04,12,7132.39,S002,Global Weavers Ltd,6419.15,90.0,22.31,143211.26,2500,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,M05,12,7053.08,S001,Apex Textile Mills,705.31,10.0,23.1,16292.61,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,M05,12,7053.08,S002,Global Weavers Ltd,6347.77,90.0,22.31,141618.79,2500,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,M06,12,6838.23,S001,Apex Textile Mills,683.82,10.0,23.1,15796.31,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_022,Premium Silk Grade-22,M06,12,6838.23,S002,Global Weavers Ltd,6154.41,90.0,22.31,137304.82,2500,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W01,1,3081.35,S001,Apex Textile Mills,2773.22,90.0,10.16,28175.86,3000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W01,1,3081.35,S002,Global Weavers Ltd,308.13,10.0,10.29,3170.71,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W02,2,6889.88,S001,Apex Textile Mills,6200.89,90.0,10.16,63001.06,3000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W02,2,6889.88,S002,Global Weavers Ltd,688.99,10.0,10.29,7089.69,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W03,3,7634.92,S001,Apex Textile Mills,6871.43,90.0,10.16,69813.71,3000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W03,3,7634.92,S002,Global Weavers Ltd,763.49,10.0,10.29,7856.33,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W04,4,7637.8,S001,Apex Textile Mills,6874.02,90.0,10.16,69840.04,3000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W04,4,7637.8,S002,Global Weavers Ltd,763.78,10.0,10.29,7859.3,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W05,5,7508.03,S001,Apex Textile Mills,6757.23,90.0,10.16,68653.43,3000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W05,5,7508.03,S002,Global Weavers Ltd,750.8,10.0,10.29,7725.76,2500,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W06,6,7098.48,S001,Apex Textile Mills,5865.0,82.6,10.16,59588.4,3000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W06,6,7098.48,S003,Oriental Fabric Corp,1233.48,17.4,9.9,12211.45,3000,0.0,5,W01,W06,30.8,MEDIUM,1.1,MEDIUM
FAB_023,Premium Silk Grade-23,W07,7,6733.65,S001,Apex Textile Mills,6060.28,90.0,10.16,61572.5,3000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W07,7,6733.65,S003,Oriental Fabric Corp,673.37,10.0,9.9,6666.31,3000,0.0,5,W02,W07,30.8,MEDIUM,1.1,MEDIUM
FAB_023,Premium Silk Grade-23,W08,8,6515.91,S001,Apex Textile Mills,5864.32,90.0,10.16,59581.48,3000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W08,8,6515.91,S004,Budget FastTex Industries,651.59,10.0,9.29,6053.28,4000,0.0,7,W01,W08,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,W09,9,6311.16,S001,Apex Textile Mills,5680.04,90.0,10.16,57709.25,3000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W09,9,6311.16,S004,Budget FastTex Industries,631.12,10.0,9.29,5863.07,4000,0.0,7,W02,W09,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,W10,10,6302.51,S001,Apex Textile Mills,5672.26,90.0,10.16,57630.15,3000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W10,10,6302.51,S004,Budget FastTex Industries,630.25,10.0,9.29,5855.03,4000,0.0,7,W03,W10,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,W11,11,6515.93,S001,Apex Textile Mills,5864.34,90.0,10.16,59581.66,3000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W11,11,6515.93,S004,Budget FastTex Industries,651.59,10.0,9.29,6053.3,4000,0.0,7,W04,W11,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,W12,12,6808.64,S001,Apex Textile Mills,6127.78,90.0,10.16,62258.2,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,W12,12,6808.64,S004,Budget FastTex Industries,680.86,10.0,9.29,6325.23,4000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,M04,12,7686.82,S001,Apex Textile Mills,6918.14,90.0,10.16,70288.28,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,M04,12,7686.82,S004,Budget FastTex Industries,768.68,10.0,9.29,7141.06,4000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,M05,12,7529.65,S001,Apex Textile Mills,6776.69,90.0,10.16,68851.12,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,M05,12,7529.65,S004,Budget FastTex Industries,752.97,10.0,9.29,6995.04,4000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_023,Premium Silk Grade-23,M06,12,7248.44,S001,Apex Textile Mills,6523.6,90.0,10.16,66279.74,3000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_023,Premium Silk Grade-23,M06,12,7248.44,S004,Budget FastTex Industries,724.84,10.0,9.29,6733.8,4000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
