sku_id,region,period,forecasted_demand_units,forecast_version,forecast_confidence
SKU_028,Asia-Pacific,W09,80,v1.0,0.86
SKU_028,Asia-Pacific,W10,90,v1.0,0.92
SKU_028,Asia-Pacific,W11,85,v1.0,0.95
SKU_028,Asia-Pacific,W12,94,v1.0,0.83
SKU_028,Asia-Pacific,M04,118,v1.0,0.89
SKU_028,Asia-Pacific,M05,118,v1.0,0.84
SKU_028,Asia-Pacific,M06,100,v1.0,0.92
SKU_028,Latin America,W01,55,v1.0,0.85
SKU_028,Latin America,W02,59,v1.0,0.91
SKU_028,Latin America,W03,63,v1.0,0.83
SKU_028,Latin America,W04,53,v1.0,0.87
SKU_028,Latin America,W05,56,v1.0,0.87
SKU_028,Latin America,W06,48,v1.0,0.9
SKU_028,Latin America,W07,45,v1.0,0.86
SKU_028,Latin America,W08,46,v1.0,0.88
SKU_028,Latin America,W09,46,v1.0,0.92
SKU_028,Latin America,W10,47,v1.0,0.89
SKU_028,Latin America,W11,48,v1.0,0.9
SKU_028,Latin America,W12,49,v1.0,0.9
SKU_028,Latin America,M04,57,v1.0,0.86
SKU_028,Latin America,M05,59,v1.0,0.91
SKU_028,Latin America,M06,55,v1.0,0.91
SKU_029,North America,W01,351,v1.0,0.83
SKU_029,North America,W02,357,v1.0,0.85
SKU_029,North America,W03,379,v1.0,0.88
SKU_029,North America,W04,338,v1.0,0.88
SKU_029,North America,W05,339,v1.0,0.83
SKU_029,North America,W06,318,v1.0,0.84
SKU_029,North America,W07,285,v1.0,0.83
SKU_029,North America,W08,288,v1.0,0.87
SKU_029,North America,W09,272,v1.0,0.92
SKU_029,North America,W10,286,v1.0,0.9
SKU_029,North America,W11,288,v1.0,0.95
SKU_029,North America,W12,312,v1.0,0.94
SKU_029,North America,M04,376,v1.0,0.87
SKU_029,North America,M05,334,v1.0,0.89
SKU_029,North America,M06,334,v1.0,0.88
SKU_029,Europe,W01,306,v1.0,0.89
SKU_029,Europe,W02,301,v1.0,0.91
SKU_029,Europe,W03,303,v1.0,0.82
SKU_029,Europe,W04,285,v1.0,0.89
SKU_029,Europe,W05,309,v1.0,0.84
SKU_029,Europe,W06,287,v1.0,0.83
SKU_029,Europe,W07,246,v1.0,0.86
SKU_029,Europe,W08,236,v1.0,0.84
SKU_029,Europe,W09,220,v1.0,0.87
SKU_029,Europe,W10,220,v1.0,0.82
SKU_029,Europe,W11,224,v1.0,0.92
SKU_029,Europe,W12,251,v1.0,0.94
SKU_029,Europe,M04,296,v1.0,0.86
SKU_029,Europe,M05,283,v1.0,0.92
SKU_029,Europe,M06,260,v1.0,0.89
SKU_029,Asia-Pacific,W01,166,v1.0,0.83
SKU_029,Asia-Pacific,W02,186,v1.0,0.86
SKU_029,Asia-Pacific,W03,189,v1.0,0.86
SKU_029,Asia-Pacific,W04,185,v1.0,0.93
SKU_029,Asia-Pacific,W05,191,v1.0,0.84
SKU_029,Asia-Pacific,W06,160,v1.0,0.9
SKU_029,Asia-Pacific,W07,164,v1.0,0.91
SKU_029,Asia-Pacific,W08,139,v1.0,0.91
SKU_029,Asia-Pacific,W09,132,v1.0,0.9
SKU_029,Asia-Pacific,W10,145,v1.0,0.87
SKU_029,Asia-Pacific,W11,158,v1.0,0.86
SKU_029,Asia-Pacific,W12,147,v1.0,0.91
SKU_029,Asia-Pacific,M04,189,v1.0,0.86
SKU_029,Asia-Pacific,M05,174,v1.0,0.84
SKU_029,Asia-Pacific,M06,163,v1.0,0.9
SKU_029,Latin America,W01,93,v1.0,0.86
SKU_029,Latin America,W02,95,v1.0,0.9
SKU_029,Latin America,W03,89,v1.0,0.94
SKU_029,Latin America,W04,95,v1.0,0.92
SKU_029,Latin America,W05,97,v1.0,0.89
SKU_029,Latin America,W06,88,v1.0,0.89
SKU_029,Latin America,W07,72,v1.0,0.91
SKU_029,Latin America,W08,74,v1.0,0.95
SKU_029,Latin America,W09,68,v1.0,0.85
SKU_029,Latin America,W10,74,v1.0,0.93
SKU_029,Latin America,W11,75,v1.0,0.83
SKU_029,Latin America,W12,80,v1.0,0.86
SKU_029,Latin America,M04,96,v1.0,0.88
SKU_029,Latin America,M05,99,v1.0,0.86
SKU_029,Latin America,M06,83,v1.0,0.82
SKU_030,North America,W01,332,v1.0,0.85
SKU_030,North America,W02,337,v1.0,0.83
SKU_030,North America,W03,347,v1.0,0.84
SKU_030,North America,W04,348,v1.0,0.83
SKU_030,North America,W05,337,v1.0,0.87
SKU_030,North America,W06,308,v1.0,0.9
SKU_030,North America,W07,293,v1.0,0.82
SKU_030,North America,W08,262,v1.0,0.87
SKU_030,North America,W09,264,v1.0,0.87
SKU_030,North America,W10,265,v1.0,0.87
SKU_030,North America,W11,300,v1.0,0.84
SKU_030,North America,W12,291,v1.0,0.92
SKU_030,North America,M04,371,v1.0,0.88
SKU_030,North America,M05,371,v1.0,0.87
SKU_030,North America,M06,318,v1.0,0.83
SKU_030,Europe,W01,286,v1.0,0.87
SKU_030,Europe,W02,301,v1.0,0.87
SKU_030,Europe,W03,295,v1.0,0.94
SKU_030,Europe,W04,294,v1.0,0.95
SKU_030,Europe,W05,301,v1.0,0.85
SKU_030,Europe,W06,276,v1.0,0.92
SKU_030,Europe,W07,246,v1.0,0.87
SKU_030,Europe,W08,222,v1.0,0.9
SKU_030,Europe,W09,218,v1.0,0.95
SKU_030,Europe,W10,225,v1.0,0.95
SKU_030,Europe,W11,251,v1.0,0.89
SKU_030,Europe,W12,254,v1.0,0.94
SKU_030,Europe,M04,306,v1.0,0.82
SKU_030,Europe,M05,299,v1.0,0.93
SKU_030,Europe,M06,275,v1.0,0.95
SKU_030,Asia-Pacific,W01,165,v1.0,0.94
SKU_030,Asia-Pacific,W02,188,v1.0,0.9
SKU_030,Asia-Pacific,W03,203,v1.0,0.87
SKU_030,Asia-Pacific,W04,186,v1.0,0.9
SKU_030,Asia-Pacific,W05,185,v1.0,0.89
SKU_030,Asia-Pacific,W06,159,v1.0,0.92
SKU_030,Asia-Pacific,W07,160,v1.0,0.86
SKU_030,Asia-Pacific,W08,146,v1.0,0.84
SKU_030,Asia-Pacific,W09,135,v1.0,0.89
SKU_030,Asia-Pacific,W10,138,v1.0,0.88
SKU_030,Asia-Pacific,W11,152,v1.0,0.94
SKU_030,Asia-Pacific,W12,156,v1.0,0.91
SKU_030,Asia-Pacific,M04,188,v1.0,0.85
SKU_030,Asia-Pacific,M05,195,v1.0,0.88
SKU_030,Asia-Pacific,M06,171,v1.0,0.95
SKU_030,Latin America,W01,87,v1.0,0.88
SKU_030,Latin America,W02,96,v1.0,0.82
SKU_030,Latin America,W03,99,v1.0,0.9
SKU_030,Latin America,W04,87,v1.0,0.88
SKU_030,Latin America,W05,97,v1.0,0.91
SKU_030,Latin America,W06,84,v1.0,0.94
SKU_030,Latin America,W07,82,v1.0,0.92
SKU_030,Latin America,W08,74,v1.0,0.92
SKU_030,Latin America,W09,73,v1.0,0.83
SKU_030,Latin America,W10,66,v1.0,0.93
SKU_030,Latin America,W11,77,v1.0,0.91
SKU_030,Latin America,W12,78,v1.0,0.93
SKU_030,Latin America,M04,101,v1.0,0.87
SKU_030,Latin America,M05,89,v1.0,0.92
SKU_030,Latin America,M06,92,v1.0,0.82
SKU_031,North America,W01,308,v1.0,0.85
SKU_031,North America,W02,304,v1.0,0.92
SKU_031,North America,W03,351,v1.0,0.91
SKU_031,North America,W04,344,v1.0,0.84
SKU_031,North America,W05,336,v1.0,0.9
SKU_031,North America,W06,314,v1.0,0.85
SKU_031,North America,W07,299,v1.0,0.95
SKU_031,North America,W08,241,v1.0,0.88
SKU_031,North America,W09,258,v1.0,0.9
SKU_031,North America,W10,231,v1.0,0.95
SKU_031,North America,W11,268,v1.0,0.83
SKU_031,North America,W12,271,v1.0,0.89
SKU_031,North America,M04,319,v1.0,0.85
SKU_031,North America,M05,341,v1.0,0.91
SKU_031,North America,M06,317,v1.0,0.84
SKU_031,Europe,W01,268,v1.0,0.92
SKU_031,Europe,W02,261,v1.0,0.94
SKU_031,Europe,W03,300,v1.0,0.93
SKU_031,Europe,W04,291,v1.0,0.86
SKU_031,Europe,W05,284,v1.0,0.82
SKU_031,Europe,W06,271,v1.0,0.91
SKU_031,Europe,W07,238,v1.0,0.91
SKU_031,Europe,W08,232,v1.0,0.82
SKU_031,Europe,W09,208,v1.0,0.91
SKU_031,Europe,W10,216,v1.0,0.93
SKU_031,Europe,W11,214,v1.0,0.93
SKU_031,Europe,W12,233,v1.0,0.84
SKU_031,Europe,M04,284,v1.0,0.88
SKU_031,Europe,M05,277,v1.0,0.83
SKU_031,Europe,M06,271,v1.0,0.83
SKU_031,Asia-Pacific,W01,176,v1.0,0.89
SKU_031,Asia-Pacific,W02,168,v1.0,0.87
SKU_031,Asia-Pacific,W03,173,v1.0,0.93
SKU_031,Asia-Pacific,W04,184,v1.0,0.95
SKU_031,Asia-Pacific,W05,161,v1.0,0.91
SKU_031,Asia-Pacific,W06,169,v1.0,0.94
SKU_031,Asia-Pacific,W07,139,v1.0,0.86
SKU_031,Asia-Pacific,W08,127,v1.0,0.9
SKU_031,Asia-Pacific,W09,121,v1.0,0.88
SKU_031,Asia-Pacific,W10,122,v1.0,0.92
SKU_031,Asia-Pacific,W11,147,v1.0,0.93
SKU_031,Asia-Pacific,W12,142,v1.0,0.88
SKU_031,Asia-Pacific,M04,190,v1.0,0.93
SKU_031,Asia-Pacific,M05,182,v1.0,0.89
SKU_031,Asia-Pacific,M06,157,v1.0,0.83
SKU_031,Latin America,W01,84,v1.0,0.88
SKU_031,Latin America,W02,81,v1.0,0.88
SKU_031,Latin America,W03,83,v1.0,0.95
SKU_031,Latin America,W04,93,v1.0,0.87
SKU_031,Latin America,W05,89,v1.0,0.91
SKU_031,Latin America,W06,82,v1.0,0.83
SKU_031,Latin America,W07,76,v1.0,0.83
SKU_031,Latin America,W08,69,v1.0,0.88
SKU_031,Latin America,W09,61,v1.0,0.83
SKU_031,Latin America,W10,61,v1.0,0.93
SKU_031,Latin America,W11,68,v1.0,0.9
SKU_031,Latin America,W12,73,v1.0,0.93
SKU_031,Latin America,M04,92,v1.0,0.9
SKU_031,Latin America,M05,85,v1.0,0.88
SKU_031,Latin America,M06,81,v1.0,0.9
SKU_032,North America,W01,159,v1.0,0.94
SKU_032,North America,W02,180,v1.0,0.88
SKU_032,North America,W03,171,v1.0,0.85
SKU_032,North America,W04,162,v1.0,0.9
SKU_032,North America,W05,155,v1.0,0.92
SKU_032,North America,W06,148,v1.0,0.89
SKU_032,North America,W07,148,v1.0,0.85
SKU_032,North America,W08,134,v1.0,0.91
SKU_032,North America,W09,129,v1.0,0.85
SKU_032,North America,W10,137,v1.0,0.83
SKU_032,North America,W11,132,v1.0,0.88
SKU_032,North America,W12,157,v1.0,0.92
SKU_032,North America,M04,170,v1.0,0.94
SKU_032,North America,M05,179,v1.0,0.84
SKU_032,North America,M06,157,v1.0,0.86
SKU_032,Europe,W01,135,v1.0,0.82
SKU_032,Europe,W02,147,v1.0,0.91
SKU_032,Europe,W03,137,v1.0,0.89
SKU_032,Europe,W04,154,v1.0,0.93
SKU_032,Europe,W05,138,v1.0,0.85
SKU_032,Europe,W06,125,v1.0,0.94
SKU_032,Europe,W07,127,v1.0,0.86
SKU_032,Europe,W08,117,v1.0,0.91
SKU_032,Europe,W09,118,v1.0,0.9
SKU_032,Europe,W10,107,v1.0,0.9
SKU_032,Europe,W11,123,v1.0,0.9
SKU_032,Europe,W12,121,v1.0,0.84
SKU_032,Europe,M04,147,v1.0,0.92
SKU_032,Europe,M05,133,v1.0,0.85
SKU_032,Europe,M06,126,v1.0,0.85
SKU_032,Asia-Pacific,W01,82,v1.0,0.9
SKU_032,Asia-Pacific,W02,86,v1.0,0.92
SKU_032,Asia-Pacific,W03,99,v1.0,0.86
SKU_032,Asia-Pacific,W04,95,v1.0,0.85
SKU_032,Asia-Pacific,W05,83,v1.0,0.95
SKU_032,Asia-Pacific,W06,80,v1.0,0.83
SKU_032,Asia-Pacific,W07,70,v1.0,0.83
SKU_032,Asia-Pacific,W08,69,v1.0,0.85
SKU_032,Asia-Pacific,W09,69,v1.0,0.92
SKU_032,Asia-Pacific,W10,63,v1.0,0.82
SKU_032,Asia-Pacific,W11,68,v1.0,0.84
SKU_032,Asia-Pacific,W12,81,v1.0,0.91
SKU_032,Asia-Pacific,M04,90,v1.0,0.89
SKU_032,Asia-Pacific,M05,85,v1.0,0.82
SKU_032,Asia-Pacific,M06,90,v1.0,0.94
SKU_032,Latin America,W01,39,v1.0,0.91
SKU_032,Latin America,W02,44,v1.0,0.92
SKU_032,Latin America,W03,43,v1.0,0.94
SKU_032,Latin America,W04,44,v1.0,0.85
SKU_032,Latin America,W05,46,v1.0,0.91
SKU_032,Latin America,W06,44,v1.0,0.95
SKU_032,Latin America,W07,41,v1.0,0.93
SKU_032,Latin America,W08,37,v1.0,0.83
SKU_032,Latin America,W09,32,v1.0,0.94
SKU_032,Latin America,W10,36,v1.0,0.84
SKU_032,Latin America,W11,35,v1.0,0.87
SKU_032,Latin America,W12,39,v1.0,0.95
SKU_032,Latin America,M04,44,v1.0,0.83
SKU_032,Latin America,M05,45,v1.0,0.84
SKU_032,Latin America,M06,43,v1.0,0.92
SKU_033,North America,W01,248,v1.0,0.9
SKU_033,North America,W02,262,v1.0,0.84
SKU_033,North America,W03,277,v1.0,0.9
SKU_033,North America,W04,273,v1.0,0.91
SKU_033,North America,W05,274,v1.0,0.92
SKU_033,North America,W06,250,v1.0,0.84
SKU_033,North America,W07,224,v1.0,0.93
SKU_033,North America,W08,222,v1.0,0.87
SKU_033,North America,W09,206,v1.0,0.84
SKU_033,North America,W10,213,v1.0,0.89
SKU_033,North America,W11,215,v1.0,0.94
SKU_033,North America,W12,230,v1.0,0.9
SKU_033,North America,M04,283,v1.0,0.92
SKU_033,North America,M05,276,v1.0,0.85
SKU_033,North America,M06,272,v1.0,0.88
SKU_033,Europe,W01,208,v1.0,0.85
SKU_033,Europe,W02,226,v1.0,0.87
SKU_033,Europe,W03,220,v1.0,0.93
SKU_033,Europe,W04,221,v1.0,0.83
SKU_033,Europe,W05,230,v1.0,0.86
SKU_033,Europe,W06,208,v1.0,0.85
SKU_033,Europe,W07,178,v1.0,0.89
SKU_033,Europe,W08,175,v1.0,0.88
SKU_033,Europe,W09,171,v1.0,0.87
SKU_033,Europe,W10,173,v1.0,0.86
SKU_033,Europe,W11,167,v1.0,0.88
SKU_033,Europe,W12,187,v1.0,0.83
SKU_033,Europe,M04,248,v1.0,0.86
SKU_033,Europe,M05,227,v1.0,0.89
SKU_033,Europe,M06,201,v1.0,0.86
SKU_033,Asia-Pacific,W01,130,v1.0,0.84
SKU_033,Asia-Pacific,W02,139,v1.0,0.89
SKU_033,Asia-Pacific,W03,142,v1.0,0.91
SKU_033,Asia-Pacific,W04,138,v1.0,0.92
SKU_033,Asia-Pacific,W05,144,v1.0,0.93
SKU_033,Asia-Pacific,W06,123,v1.0,0.9
SKU_033,Asia-Pacific,W07,113,v1.0,0.93
SKU_033,Asia-Pacific,W08,116,v1.0,0.89
SKU_033,Asia-Pacific,W09,104,v1.0,0.92
SKU_033,Asia-Pacific,W10,104,v1.0,0.87
SKU_033,Asia-Pacific,W11,122,v1.0,0.94
SKU_033,Asia-Pacific,W12,127,v1.0,0.92
SKU_033,Asia-Pacific,M04,134,v1.0,0.91
SKU_033,Asia-Pacific,M05,153,v1.0,0.94
SKU_033,Asia-Pacific,M06,142,v1.0,0.85
SKU_033,Latin America,W01,70,v1.0,0.85
SKU_033,Latin America,W02,68,v1.0,0.9
SKU_033,Latin America,W03,73,v1.0,0.88
SKU_033,Latin America,W04,75,v1.0,0.86
SKU_033,Latin America,W05,64,v1.0,0.93
SKU_033,Latin America,W06,64,v1.0,0.94
SKU_033,Latin America,W07,59,v1.0,0.88
SKU_033,Latin America,W08,59,v1.0,0.82
SKU_033,Latin America,W09,51,v1.0,0.93
SKU_033,Latin America,W10,52,v1.0,0.92
SKU_033,Latin America,W11,56,v1.0,0.91
SKU_033,Latin America,W12,59,v1.0,0.85
SKU_033,Latin America,M04,72,v1.0,0.92
SKU_033,Latin America,M05,74,v1.0,0.91
SKU_033,Latin America,M06,65,v1.0,0.9
SKU_034,North America,W01,375,v1.0,0.94
SKU_034,North America,W02,356,v1.0,0.94
SKU_034,North America,W03,374,v1.0,0.9
SKU_034,North America,W04,386,v1.0,0.9
SKU_034,North America,W05,386,v1.0,0.95
SKU_034,North America,W06,325,v1.0,0.87
SKU_034,North America,W07,318,v1.0,0.84
SKU_034,North America,W08,278,v1.0,0.89
SKU_034,North America,W09,283,v1.0,0.94
SKU_034,North America,W10,267,v1.0,0.83
SKU_034,North America,W11,301,v1.0,0.82
SKU_034,North America,W12,330,v1.0,0.88
SKU_034,North America,M04,365,v1.0,0.83
SKU_034,North America,M05,402,v1.0,0.86
SKU_034,North America,M06,340,v1.0,0.91
SKU_034,Europe,W01,281,v1.0,0.83
SKU_034,Europe,W02,318,v1.0,0.84
SKU_034,Europe,W03,342,v1.0,0.87
SKU_034,Europe,W04,302,v1.0,0.83
SKU_034,Europe,W05,309,v1.0,0.88
SKU_034,Europe,W06,268,v1.0,0.94
SKU_034,Europe,W07,282,v1.0,0.84
SKU_034,Europe,W08,238,v1.0,0.88
SKU_034,Europe,W09,248,v1.0,0.88
SKU_034,Europe,W10,245,v1.0,0.94
SKU_034,Europe,W11,255,v1.0,0.89
SKU_034,Europe,W12,278,v1.0,0.86
SKU_034,Europe,M04,298,v1.0,0.84
SKU_034,Europe,M05,293,v1.0,0.87
SKU_034,Europe,M06,314,v1.0,0.89
SKU_034,Asia-Pacific,W01,201,v1.0,0.93
SKU_034,Asia-Pacific,W02,197,v1.0,0.89
SKU_034,Asia-Pacific,W03,210,v1.0,0.86
SKU_034,Asia-Pacific,W04,212,v1.0,0.88
SKU_034,Asia-Pacific,W05,198,v1.0,0.91
SKU_034,Asia-Pacific,W06,174,v1.0,0.9
SKU_034,Asia-Pacific,W07,175,v1.0,0.84
SKU_034,Asia-Pacific,W08,149,v1.0,0.94
SKU_034,Asia-Pacific,W09,155,v1.0,0.88
SKU_034,Asia-Pacific,W10,160,v1.0,0.84
SKU_034,Asia-Pacific,W11,159,v1.0,0.87
SKU_034,Asia-Pacific,W12,180,v1.0,0.85
SKU_034,Asia-Pacific,M04,214,v1.0,0.86
SKU_034,Asia-Pacific,M05,201,v1.0,0.86
SKU_034,Asia-Pacific,M06,199,v1.0,0.91
SKU_034,Latin America,W01,97,v1.0,0.85
SKU_034,Latin America,W02,99,v1.0,0.95
SKU_034,Latin America,W03,102,v1.0,0.95
SKU_034,Latin America,W04,93,v1.0,0.83
SKU_034,Latin America,W05,100,v1.0,0.86
SKU_034,Latin America,W06,89,v1.0,0.85
SKU_034,Latin America,W07,83,v1.0,0.88
SKU_034,Latin America,W08,72,v1.0,0.91
SKU_034,Latin America,W09,78,v1.0,0.87
SKU_034,Latin America,W10,78,v1.0,0.93
SKU_034,Latin America,W11,77,v1.0,0.82
SKU_034,Latin America,W12,79,v1.0,0.94
SKU_034,Latin America,M04,98,v1.0,0.92
SKU_034,Latin America,M05,98,v1.0,0.83
SKU_034,Latin America,M06,94,v1.0,0.85
SKU_035,North America,W01,287,v1.0,0.93
SKU_035,North America,W02,337,v1.0,0.84
SKU_035,North America,W03,301,v1.0,0.83
SKU_035,North America,W04,312,v1.0,0.89
SKU_035,North America,W05,304,v1.0,0.83
SKU_035,North America,W06,302,v1.0,0.91
SKU_035,North America,W07,254,v1.0,0.87
SKU_035,North America,W08,240,v1.0,0.82
SKU_035,North America,W09,249,v1.0,0.85
SKU_035,North America,W10,251,v1.0,0.93
SKU_035,North America,W11,266,v1.0,0.9
SKU_035,North America,W12,281,v1.0,0.94
SKU_035,North America,M04,320,v1.0,0.86
SKU_035,North America,M05,295,v1.0,0.82
SKU_035,North America,M06,314,v1.0,0.92
SKU_035,Europe,W01,274,v1.0,0.87
SKU_035,Europe,W02,258,v1.0,0.83
SKU_035,Europe,W03,271,v1.0,0.95
SKU_035,Europe,W04,264,v1.0,0.84
SKU_035,Europe,W05,267,v1.0,0.85
SKU_035,Europe,W06,259,v1.0,0.92
SKU_035,Europe,W07,238,v1.0,0.84
SKU_035,Europe,W08,200,v1.0,0.87
SKU_035,Europe,W09,191,v1.0,0.86
SKU_035,Europe,W10,206,v1.0,0.84
SKU_035,Europe,W11,203,v1.0,0.89
SKU_035,Europe,W12,245,v1.0,0.84
SKU_035,Europe,M04,262,v1.0,0.87
SKU_035,Europe,M05,254,v1.0,0.87
SKU_035,Europe,M06,246,v1.0,0.87
SKU_035,Asia-Pacific,W01,159,v1.0,0.83
SKU_035,Asia-Pacific,W02,176,v1.0,0.9
SKU_035,Asia-Pacific,W03,168,v1.0,0.83
SKU_035,Asia-Pacific,W04,162,v1.0,0.86
SKU_035,Asia-Pacific,W05,165,v1.0,0.95
SKU_035,Asia-Pacific,W06,143,v1.0,0.89
SKU_035,Asia-Pacific,W07,152,v1.0,0.93
SKU_035,Asia-Pacific,W08,125,v1.0,0.94
SKU_035,Asia-Pacific,W09,129,v1.0,0.95
SKU_035,Asia-Pacific,W10,132,v1.0,0.91
SKU_035,Asia-Pacific,W11,143,v1.0,0.91
SKU_035,Asia-Pacific,W12,139,v1.0,0.9
SKU_035,Asia-Pacific,M04,182,v1.0,0.86
SKU_035,Asia-Pacific,M05,176,v1.0,0.88
SKU_035,Asia-Pacific,M06,154,v1.0,0.9
SKU_035,Latin America,W01,81,v1.0,0.87
SKU_035,Latin America,W02,86,v1.0,0.85
SKU_035,Latin America,W03,87,v1.0,0.95
SKU_035,Latin America,W04,81,v1.0,0.9
SKU_035,Latin America,W05,86,v1.0,0.86
SKU_035,Latin America,W06,79,v1.0,0.92
SKU_035,Latin America,W07,72,v1.0,0.83
SKU_035,Latin America,W08,64,v1.0,0.86
SKU_035,Latin America,W09,60,v1.0,0.85
SKU_035,Latin America,W10,59,v1.0,0.94
SKU_035,Latin America,W11,67,v1.0,0.94
SKU_035,Latin America,W12,74,v1.0,0.86
SKU_035,Latin America,M04,82,v1.0,0.9
SKU_035,Latin America,M05,87,v1.0,0.89
SKU_035,Latin America,M06,85,v1.0,0.9
SKU_036,North America,W01,252,v1.0,0.85
SKU_036,North America,W02,264,v1.0,0.86
SKU_036,North America,W03,247,v1.0,0.83
SKU_036,North America,W04,274,v1.0,0.95
SKU_036,North America,W05,258,v1.0,0.91
SKU_036,North America,W06,220,v1.0,0.93
SKU_036,North America,W07,214,v1.0,0.84
SKU_036,North America,W08,204,v1.0,0.83
SKU_036,North America,W09,192,v1.0,0.94
SKU_036,North America,W10,179,v1.0,0.95
SKU_036,North America,W11,216,v1.0,0.84
SKU_036,North America,W12,205,v1.0,0.89
SKU_036,North America,M04,271,v1.0,0.85
SKU_036,North America,M05,253,v1.0,0.88
SKU_036,North America,M06,238,v1.0,0.84
SKU_036,Europe,W01,194,v1.0,0.88
SKU_036,Europe,W02,218,v1.0,0.86
SKU_036,Europe,W03,221,v1.0,0.95
SKU_036,Europe,W04,206,v1.0,0.93
SKU_036,Europe,W05,206,v1.0,0.94
SKU_036,Europe,W06,190,v1.0,0.87
SKU_036,Europe,W07,179,v1.0,0.87
SKU_036,Europe,W08,171,v1.0,0.88
SKU_036,Europe,W09,153,v1.0,0.94
SKU_036,Europe,W10,162,v1.0,0.92
SKU_036,Europe,W11,168,v1.0,0.83
SKU_036,Europe,W12,194,v1.0,0.86
SKU_036,Europe,M04,219,v1.0,0.89
SKU_036,Europe,M05,202,v1.0,0.87
SKU_036,Europe,M06,195,v1.0,0.86
SKU_036,Asia-Pacific,W01,128,v1.0,0.88
SKU_036,Asia-Pacific,W02,130,v1.0,0.91
SKU_036,Asia-Pacific,W03,130,v1.0,0.94
SKU_036,Asia-Pacific,W04,124,v1.0,0.93
SKU_036,Asia-Pacific,W05,134,v1.0,0.87
SKU_036,Asia-Pacific,W06,119,v1.0,0.87
SKU_036,Asia-Pacific,W07,110,v1.0,0.92
SKU_036,Asia-Pacific,W08,103,v1.0,0.86
SKU_036,Asia-Pacific,W09,109,v1.0,0.83
SKU_036,Asia-Pacific,W10,108,v1.0,0.95
SKU_036,Asia-Pacific,W11,100,v1.0,0.94
SKU_036,Asia-Pacific,W12,107,v1.0,0.92
SKU_036,Asia-Pacific,M04,146,v1.0,0.92
SKU_036,Asia-Pacific,M05,138,v1.0,0.87
SKU_036,Asia-Pacific,M06,130,v1.0,0.9
SKU_036,Latin America,W01,62,v1.0,0.83
SKU_036,Latin America,W02,65,v1.0,0.88
SKU_036,Latin America,W03,65,v1.0,0.88
SKU_036,Latin America,W04,72,v1.0,0.87
SKU_036,Latin America,W05,66,v1.0,0.82
SKU_036,Latin America,W06,62,v1.0,0.84
SKU_036,Latin America,W07,57,v1.0,0.94
SKU_036,Latin America,W08,49,v1.0,0.85
SKU_036,Latin America,W09,51,v1.0,0.91
SKU_036,Latin America,W10,48,v1.0,0.84
SKU_036,Latin America,W11,49,v1.0,0.91
SKU_036,Latin America,W12,55,v1.0,0.91
SKU_036,Latin America,M04,73,v1.0,0.83
SKU_036,Latin America,M05,70,v1.0,0.93
SKU_036,Latin America,M06,59,v1.0,0.88
SKU_037,North America,W01,86,v1.0,0.95
SKU_037,North America,W02,96,v1.0,0.87
SKU_037,North America,W03,93,v1.0,0.87
SKU_037,North America,W04,100,v1.0,0.91
SKU_037,North America,W05,85,v1.0,0.9
SKU_037,North America,W06,89,v1.0,0.86
SKU_037,North America,W07,74,v1.0,0.92
SKU_037,North America,W08,79,v1.0,0.87
SKU_037,North America,W09,69,v1.0,0.95
SKU_037,North America,W10,75,v1.0,0.82
SKU_037,North America,W11,69,v1.0,0.91
SKU_037,North America,W12,80,v1.0,0.91
SKU_037,North America,M04,99,v1.0,0.84
SKU_037,North America,M05,91,v1.0,0.91
SKU_037,North America,M06,84,v1.0,0.84
SKU_037,Europe,W01,80,v1.0,0.88
SKU_037,Europe,W02,83,v1.0,0.84
SKU_037,Europe,W03,75,v1.0,0.84
SKU_037,Europe,W04,83,v1.0,0.85
SKU_037,Europe,W05,81,v1.0,0.87
SKU_037,Europe,W06,73,v1.0,0.9
SKU_037,Europe,W07,70,v1.0,0.84
SKU_037,Europe,W08,60,v1.0,0.87
SKU_037,Europe,W09,57,v1.0,0.86
SKU_037,Europe,W10,61,v1.0,0.88
SKU_037,Europe,W11,64,v1.0,0.83
SKU_037,Europe,W12,62,v1.0,0.92
SKU_037,Europe,M04,74,v1.0,0.9
SKU_037,Europe,M05,84,v1.0,0.83
SKU_037,Europe,M06,75,v1.0,0.82
SKU_037,Asia-Pacific,W01,47,v1.0,0.95
SKU_037,Asia-Pacific,W02,51,v1.0,0.94
SKU_037,Asia-Pacific,W03,50,v1.0,0.86
SKU_037,Asia-Pacific,W04,49,v1.0,0.87
SKU_037,Asia-Pacific,W05,50,v1.0,0.95
SKU_037,Asia-Pacific,W06,47,v1.0,0.94
SKU_037,Asia-Pacific,W07,42,v1.0,0.87
SKU_037,Asia-Pacific,W08,36,v1.0,0.87
SKU_037,Asia-Pacific,W09,36,v1.0,0.83
SKU_037,Asia-Pacific,W10,37,v1.0,0.91
SKU_037,Asia-Pacific,W11,40,v1.0,0.94
SKU_037,Asia-Pacific,W12,39,v1.0,0.9
SKU_037,Asia-Pacific,M04,53,v1.0,0.86
SKU_037,Asia-Pacific,M05,50,v1.0,0.93
SKU_037,Asia-Pacific,M06,45,v1.0,0.9
SKU_037,Latin America,W01,24,v1.0,0.88
SKU_037,Latin America,W02,24,v1.0,0.84
SKU_037,Latin America,W03,27,v1.0,0.94
SKU_037,Latin America,W04,26,v1.0,0.82
SKU_037,Latin America,W05,23,v1.0,0.83
